"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","EMP","TOT","THND_PER","A","2018",19327.72,
"ESP","EMP","TOT","THND_PER","A","2019",19779.3,
"ESP","EMP","TOT","THND_PER","A","2020",19202.43,
"ESP","EMP","WOMEN","THND_PER","A","1970",3104,
"ESP","EMP","WOMEN","THND_PER","A","1971",3191,
"ESP","EMP","WOMEN","THND_PER","A","1972",3307,
"ESP","EMP","WOMEN","THND_PER","A","1973",3600,
"ESP","EMP","WOMEN","THND_PER","A","1974",3670,
"ESP","EMP","WOMEN","THND_PER","A","1975",3496,
"ESP","EMP","WOMEN","THND_PER","A","1976",3664,"B"
"ESP","EMP","WOMEN","THND_PER","A","1977",3545.6,
"ESP","EMP","WOMEN","THND_PER","A","1978",3485.3,
"ESP","EMP","WOMEN","THND_PER","A","1979",3454.9,
"ESP","EMP","WOMEN","THND_PER","A","1980",3346.2,
"ESP","EMP","WOMEN","THND_PER","A","1981",3226,
"ESP","EMP","WOMEN","THND_PER","A","1982",3221.5,
"ESP","EMP","WOMEN","THND_PER","A","1983",3266.9,
"ESP","EMP","WOMEN","THND_PER","A","1984",3200.3,
"ESP","EMP","WOMEN","THND_PER","A","1985",3175.3,
"ESP","EMP","WOMEN","THND_PER","A","1986",3243.5,
"ESP","EMP","WOMEN","THND_PER","A","1987",3514.2,
"ESP","EMP","WOMEN","THND_PER","A","1988",3718.3,
"ESP","EMP","WOMEN","THND_PER","A","1989",3896.2,
"ESP","EMP","WOMEN","THND_PER","A","1990",4061.9,
"ESP","EMP","WOMEN","THND_PER","A","1991",4170.3,
"ESP","EMP","WOMEN","THND_PER","A","1992",4197.9,
"ESP","EMP","WOMEN","THND_PER","A","1993",4104.9,
"ESP","EMP","WOMEN","THND_PER","A","1994",4120.4,
"ESP","EMP","WOMEN","THND_PER","A","1995",4273.4,
"ESP","EMP","WOMEN","THND_PER","A","1996",4461.887,
"ESP","EMP","WOMEN","THND_PER","A","1997",4679.782,
"ESP","EMP","WOMEN","THND_PER","A","1998",4870.476,"B"
"ESP","EMP","WOMEN","THND_PER","A","1999",5256.05,
"ESP","EMP","WOMEN","THND_PER","A","2000",5684.775,"B"
"ESP","EMP","WOMEN","THND_PER","A","2001",5995.725,
"ESP","EMP","WOMEN","THND_PER","A","2002",6382.3,
"ESP","EMP","WOMEN","THND_PER","A","2003",6760.775,
"ESP","EMP","WOMEN","THND_PER","A","2004",7154.175,"B"
"ESP","EMP","WOMEN","THND_PER","A","2005",7721.975,
"ESP","EMP","WOMEN","THND_PER","A","2006",8130.575,
"ESP","EMP","WOMEN","THND_PER","A","2007",8512.575,
"ESP","EMP","WOMEN","THND_PER","A","2008",8664.5,
"ESP","EMP","WOMEN","THND_PER","A","2009",8373.825,
"ESP","EMP","WOMEN","THND_PER","A","2010",8300.775,
"ESP","EMP","WOMEN","THND_PER","A","2011",8268.95,
"ESP","EMP","WOMEN","THND_PER","A","2012",8024.525,
"ESP","EMP","WOMEN","THND_PER","A","2013",7823.225,
"ESP","EMP","WOMEN","THND_PER","A","2014",7901.5,
"ESP","EMP","WOMEN","THND_PER","A","2015",8105.7,
"ESP","EMP","WOMEN","THND_PER","A","2016",8340.775,
"ESP","EMP","WOMEN","THND_PER","A","2017",8558.5,
"ESP","EMP","WOMEN","THND_PER","A","2018",8795.75,
"ESP","EMP","WOMEN","THND_PER","A","2019",9033.7,
"ESP","EMP","WOMEN","THND_PER","A","2020",8772.75,
"ESP","EMP","MEN","PC_WKGPOP","A","1999",69.275,
"ESP","EMP","MEN","PC_WKGPOP","A","2000",71.2,"B"
"ESP","EMP","MEN","PC_WKGPOP","A","2001",72.475,
"ESP","EMP","MEN","PC_WKGPOP","A","2002",72.625,
"ESP","EMP","MEN","PC_WKGPOP","A","2003",73.2,
"ESP","EMP","MEN","PC_WKGPOP","A","2004",73.6,"B"
"ESP","EMP","MEN","PC_WKGPOP","A","2005",75.1,
"ESP","EMP","MEN","PC_WKGPOP","A","2006",76.05,
"ESP","EMP","MEN","PC_WKGPOP","A","2007",76.125,
"ESP","EMP","MEN","PC_WKGPOP","A","2008",73.325,
"ESP","EMP","MEN","PC_WKGPOP","A","2009",66.475,
"ESP","EMP","MEN","PC_WKGPOP","A","2010",64.775,
"ESP","EMP","MEN","PC_WKGPOP","A","2011",63.35,
"ESP","EMP","MEN","PC_WKGPOP","A","2012",60.3,
"ESP","EMP","MEN","PC_WKGPOP","A","2013",59.225,
"ESP","EMP","MEN","PC_WKGPOP","A","2014",60.675,
"ESP","EMP","MEN","PC_WKGPOP","A","2015",62.9,
"ESP","EMP","MEN","PC_WKGPOP","A","2016",64.75,
"ESP","EMP","MEN","PC_WKGPOP","A","2017",66.5,
"ESP","EMP","MEN","PC_WKGPOP","A","2018",67.925,
"ESP","EMP","MEN","PC_WKGPOP","A","2019",68.7,
"ESP","EMP","MEN","PC_WKGPOP","A","2020",66.125,
"ESP","EMP","TOT","PC_WKGPOP","A","1999",53.85,
"ESP","EMP","TOT","PC_WKGPOP","A","2000",56.275,"B"
"ESP","EMP","TOT","PC_WKGPOP","A","2001",57.825,
"ESP","EMP","TOT","PC_WKGPOP","A","2002",58.925,
"ESP","EMP","TOT","PC_WKGPOP","A","2003",60.175,
"ESP","EMP","TOT","PC_WKGPOP","A","2004",61.325,"B"
"ESP","EMP","TOT","PC_WKGPOP","A","2005",63.55,
"ESP","EMP","TOT","PC_WKGPOP","A","2006",65.025,
"ESP","EMP","TOT","PC_WKGPOP","A","2007",65.8,
"ESP","EMP","TOT","PC_WKGPOP","A","2008",64.475,
"ESP","EMP","TOT","PC_WKGPOP","A","2009",59.95,
"ESP","EMP","TOT","PC_WKGPOP","A","2010",58.85,
"ESP","EMP","TOT","PC_WKGPOP","A","2011",58.025,
"ESP","EMP","TOT","PC_WKGPOP","A","2012",55.75,
"ESP","EMP","TOT","PC_WKGPOP","A","2013",54.825,
"ESP","EMP","TOT","PC_WKGPOP","A","2014",56,
"ESP","EMP","TOT","PC_WKGPOP","A","2015",57.8,
"ESP","EMP","TOT","PC_WKGPOP","A","2016",59.55,
"ESP","EMP","TOT","PC_WKGPOP","A","2017",61.1,
"ESP","EMP","TOT","PC_WKGPOP","A","2018",62.4,
"ESP","EMP","TOT","PC_WKGPOP","A","2019",63.3,
"ESP","EMP","TOT","PC_WKGPOP","A","2020",60.95,
"ESP","EMP","WOMEN","PC_WKGPOP","A","1999",38.45,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2000",41.3,"B"
"ESP","EMP","WOMEN","PC_WKGPOP","A","2001",43.125,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2002",45.05,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2003",46.925,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2004",48.825,"B"
"ESP","EMP","WOMEN","PC_WKGPOP","A","2005",51.775,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2006",53.75,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2007",55.225,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2008",55.375,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2009",53.25,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2010",52.8,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2011",52.575,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2012",51.15,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2013",50.3,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2014",51.225,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2015",52.675,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2016",54.3,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2017",55.65,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2018",56.85,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2019",57.925,
"ESP","EMP","WOMEN","PC_WKGPOP","A","2020",55.75,
"SWE","EMP","MEN","THND_PER","A","1963",2315,
"SWE","EMP","MEN","THND_PER","A","1964",2317,
"SWE","EMP","MEN","THND_PER","A","1965",2344,
"SWE","EMP","MEN","THND_PER","A","1966",2345,
"SWE","EMP","MEN","THND_PER","A","1967",2318,
"SWE","EMP","MEN","THND_PER","A","1968",2312,
"SWE","EMP","MEN","THND_PER","A","1969",2317,
"SWE","EMP","MEN","THND_PER","A","1970",2335,
"SWE","EMP","MEN","THND_PER","A","1971",2315,
"SWE","EMP","MEN","THND_PER","A","1972",2296,
"SWE","EMP","MEN","THND_PER","A","1973",2295,
"SWE","EMP","MEN","THND_PER","A","1974",2315,
"SWE","EMP","MEN","THND_PER","A","1975",2342,
"SWE","EMP","MEN","THND_PER","A","1976",2338,
"SWE","EMP","MEN","THND_PER","A","1977",2314,
"SWE","EMP","MEN","THND_PER","A","1978",2297,
"SWE","EMP","MEN","THND_PER","A","1979",2315,
"SWE","EMP","MEN","THND_PER","A","1980",2327,
"SWE","EMP","MEN","THND_PER","A","1981",2286,
"SWE","EMP","MEN","THND_PER","A","1982",2273,
"SWE","EMP","MEN","THND_PER","A","1983",2258,
"SWE","EMP","MEN","THND_PER","A","1984",2261,
"SWE","EMP","MEN","THND_PER","A","1985",2276,"B"
"SWE","EMP","MEN","THND_PER","A","1986",2238,"B"
"SWE","EMP","MEN","THND_PER","A","1987",2244,
"SWE","EMP","MEN","THND_PER","A","1988",2272,
"SWE","EMP","MEN","THND_PER","A","1989",2312,
"SWE","EMP","MEN","THND_PER","A","1990",2333,
"SWE","EMP","MEN","THND_PER","A","1991",2278,
"SWE","EMP","MEN","THND_PER","A","1992",2164,
"SWE","EMP","MEN","THND_PER","A","1993",2026,
"SWE","EMP","MEN","THND_PER","A","1994",2017,
"SWE","EMP","MEN","THND_PER","A","1995",2061,
"SWE","EMP","MEN","THND_PER","A","1996",2058,
"SWE","EMP","MEN","THND_PER","A","1997",2042,
"SWE","EMP","MEN","THND_PER","A","1998",2079,
"SWE","EMP","MEN","THND_PER","A","1999",2121,
"SWE","EMP","MEN","THND_PER","A","2000",2167,"B"
"SWE","EMP","MEN","THND_PER","A","2001",2255,
"SWE","EMP","MEN","THND_PER","A","2002",2249.85,
"SWE","EMP","MEN","THND_PER","A","2003",2244.075,
"SWE","EMP","MEN","THND_PER","A","2004",2234.275,"B"
"SWE","EMP","MEN","THND_PER","A","2005",2274.65,"B"
"SWE","EMP","MEN","THND_PER","A","2006",2330.825,
"SWE","EMP","MEN","THND_PER","A","2007",2390.3,
"SWE","EMP","MEN","THND_PER","A","2008",2421.8,
"SWE","EMP","MEN","THND_PER","A","2009",2359.15,
"SWE","EMP","MEN","THND_PER","A","2010",2393.575,
"SWE","EMP","MEN","THND_PER","A","2011",2438.225,
"SWE","EMP","MEN","THND_PER","A","2012",2442.35,
"SWE","EMP","MEN","THND_PER","A","2013",2467.5,
"SWE","EMP","MEN","THND_PER","A","2014",2502.4,
"SWE","EMP","MEN","THND_PER","A","2015",2529.975,
"SWE","EMP","MEN","THND_PER","A","2016",2561.675,
"SWE","EMP","MEN","THND_PER","A","2017",2629.05,
"SWE","EMP","MEN","THND_PER","A","2018",2667.85,"B"
"SWE","EMP","MEN","THND_PER","A","2019",2693.4,
"SWE","EMP","MEN","THND_PER","A","2020",2675.425,
"SWE","EMP","TOT","THND_PER","A","1963",3658,
"SWE","EMP","TOT","THND_PER","A","1964",3660,
"SWE","EMP","TOT","THND_PER","A","1965",3698,
"SWE","EMP","TOT","THND_PER","A","1966",3733,
"SWE","EMP","TOT","THND_PER","A","1967",3695,
"SWE","EMP","TOT","THND_PER","A","1968",3737,
"SWE","EMP","TOT","THND_PER","A","1969",3782,
"SWE","EMP","TOT","THND_PER","A","1970",3854,
"SWE","EMP","TOT","THND_PER","A","1971",3860,
"SWE","EMP","TOT","THND_PER","A","1972",3863,
"SWE","EMP","TOT","THND_PER","A","1973",3879,
"SWE","EMP","TOT","THND_PER","A","1974",3962,
"SWE","EMP","TOT","THND_PER","A","1975",4062,
"SWE","EMP","TOT","THND_PER","A","1976",4088,
"SWE","EMP","TOT","THND_PER","A","1977",4099,
"SWE","EMP","TOT","THND_PER","A","1978",4115,
"SWE","EMP","TOT","THND_PER","A","1979",4180,
"SWE","EMP","TOT","THND_PER","A","1980",4232,
"SWE","EMP","TOT","THND_PER","A","1981",4224,
"SWE","EMP","TOT","THND_PER","A","1982",4220,
"SWE","EMP","TOT","THND_PER","A","1983",4224,
"SWE","EMP","TOT","THND_PER","A","1984",4255,
"SWE","EMP","TOT","THND_PER","A","1985",4299,"B"
"SWE","EMP","TOT","THND_PER","A","1986",4269,"B"
"SWE","EMP","TOT","THND_PER","A","1987",4316,
"SWE","EMP","TOT","THND_PER","A","1988",4375,
"SWE","EMP","TOT","THND_PER","A","1989",4442,
"SWE","EMP","TOT","THND_PER","A","1990",4485,
"SWE","EMP","TOT","THND_PER","A","1991",4396,
"SWE","EMP","TOT","THND_PER","A","1992",4209,
"SWE","EMP","TOT","THND_PER","A","1993",3964,
"SWE","EMP","TOT","THND_PER","A","1994",3928,
"SWE","EMP","TOT","THND_PER","A","1995",3986,
"SWE","EMP","TOT","THND_PER","A","1996",3963,
"SWE","EMP","TOT","THND_PER","A","1997",3922,
"SWE","EMP","TOT","THND_PER","A","1998",3979,
"SWE","EMP","TOT","THND_PER","A","1999",4068,
"SWE","EMP","TOT","THND_PER","A","2000",4159,"B"
"SWE","EMP","TOT","THND_PER","A","2001",4318.1,
"SWE","EMP","TOT","THND_PER","A","2002",4323.925,
"SWE","EMP","TOT","THND_PER","A","2003",4314.4,
"SWE","EMP","TOT","THND_PER","A","2004",4290.025,"B"
"SWE","EMP","TOT","THND_PER","A","2005",4336.425,"B"
"SWE","EMP","TOT","THND_PER","A","2006",4429.45,
"SWE","EMP","TOT","THND_PER","A","2007",4540.675,
"SWE","EMP","TOT","THND_PER","A","2008",4592.975,
"SWE","EMP","TOT","THND_PER","A","2009",4499.325,
"SWE","EMP","TOT","THND_PER","A","2010",4523.7,
"SWE","EMP","TOT","THND_PER","A","2011",4625.875,
"SWE","EMP","TOT","THND_PER","A","2012",4657.125,
"SWE","EMP","TOT","THND_PER","A","2013",4704.475,
"SWE","EMP","TOT","THND_PER","A","2014",4772.125,
"SWE","EMP","TOT","THND_PER","A","2015",4836.85,
"SWE","EMP","TOT","THND_PER","A","2016",4909.9,
"SWE","EMP","TOT","THND_PER","A","2017",5021.65,
"SWE","EMP","TOT","THND_PER","A","2018",5097.275,"B"
"SWE","EMP","TOT","THND_PER","A","2019",5131.55,
"SWE","EMP","TOT","THND_PER","A","2020",5064.325,
"SWE","EMP","WOMEN","THND_PER","A","1963",1343,
"SWE","EMP","WOMEN","THND_PER","A","1964",1343,
"SWE","EMP","WOMEN","THND_PER","A","1965",1354,
"SWE","EMP","WOMEN","THND_PER","A","1966",1388,
"SWE","EMP","WOMEN","THND_PER","A","1967",1377,
"SWE","EMP","WOMEN","THND_PER","A","1968",1426,
"SWE","EMP","WOMEN","THND_PER","A","1969",1465,
"SWE","EMP","WOMEN","THND_PER","A","1970",1519,
"SWE","EMP","WOMEN","THND_PER","A","1971",1546,
"SWE","EMP","WOMEN","THND_PER","A","1972",1567,
"SWE","EMP","WOMEN","THND_PER","A","1973",1584,
"SWE","EMP","WOMEN","THND_PER","A","1974",1647,
"SWE","EMP","WOMEN","THND_PER","A","1975",1720,
"SWE","EMP","WOMEN","THND_PER","A","1976",1751,
"SWE","EMP","WOMEN","THND_PER","A","1977",1785,
"SWE","EMP","WOMEN","THND_PER","A","1978",1818,
"SWE","EMP","WOMEN","THND_PER","A","1979",1865,
"SWE","EMP","WOMEN","THND_PER","A","1980",1906,
"SWE","EMP","WOMEN","THND_PER","A","1981",1938,
"SWE","EMP","WOMEN","THND_PER","A","1982",1947,
"SWE","EMP","WOMEN","THND_PER","A","1983",1966,
"SWE","EMP","WOMEN","THND_PER","A","1984",1993,
"SWE","EMP","WOMEN","THND_PER","A","1985",2022,"B"
"SWE","EMP","WOMEN","THND_PER","A","1986",2031,"B"
"SWE","EMP","WOMEN","THND_PER","A","1987",2072,
"SWE","EMP","WOMEN","THND_PER","A","1988",2103,
"SWE","EMP","WOMEN","THND_PER","A","1989",2130,
"SWE","EMP","WOMEN","THND_PER","A","1990",2152,
"SWE","EMP","WOMEN","THND_PER","A","1991",2118,
"SWE","EMP","WOMEN","THND_PER","A","1992",2045,
"SWE","EMP","WOMEN","THND_PER","A","1993",1938,
"SWE","EMP","WOMEN","THND_PER","A","1994",1911,
"SWE","EMP","WOMEN","THND_PER","A","1995",1925,
"SWE","EMP","WOMEN","THND_PER","A","1996",1905,
"SWE","EMP","WOMEN","THND_PER","A","1997",1880,
"SWE","EMP","WOMEN","THND_PER","A","1998",1901,
"SWE","EMP","WOMEN","THND_PER","A","1999",1946,
"SWE","EMP","WOMEN","THND_PER","A","2000",1992,"B"
"SWE","EMP","WOMEN","THND_PER","A","2001",2063.1,
"SWE","EMP","WOMEN","THND_PER","A","2002",2074.05,
"SWE","EMP","WOMEN","THND_PER","A","2003",2070.325,
"SWE","EMP","WOMEN","THND_PER","A","2004",2055.775,"B"
"SWE","EMP","WOMEN","THND_PER","A","2005",2061.775,"B"
"SWE","EMP","WOMEN","THND_PER","A","2006",2098.6,
"SWE","EMP","WOMEN","THND_PER","A","2007",2150.375,
"SWE","EMP","WOMEN","THND_PER","A","2008",2171.15,
"SWE","EMP","WOMEN","THND_PER","A","2009",2140.175,
"SWE","EMP","WOMEN","THND_PER","A","2010",2130.125,
"SWE","EMP","WOMEN","THND_PER","A","2011",2187.675,
"SWE","EMP","WOMEN","THND_PER","A","2012",2214.775,
"SWE","EMP","WOMEN","THND_PER","A","2013",2237,
"SWE","EMP","WOMEN","THND_PER","A","2014",2269.725,
"SWE","EMP","WOMEN","THND_PER","A","2015",2306.875,
"SWE","EMP","WOMEN","THND_PER","A","2016",2348.225,
"SWE","EMP","WOMEN","THND_PER","A","2017",2392.6,
"SWE","EMP","WOMEN","THND_PER","A","2018",2429.4,"B"
"SWE","EMP","WOMEN","THND_PER","A","2019",2438.15,
"SWE","EMP","WOMEN","THND_PER","A","2020",2388.875,
"SWE","EMP","MEN","PC_WKGPOP","A","2001",75.725,
"SWE","EMP","MEN","PC_WKGPOP","A","2002",74.95,
"SWE","EMP","MEN","PC_WKGPOP","A","2003",74.25,
"SWE","EMP","MEN","PC_WKGPOP","A","2004",73.6,"B"
"SWE","EMP","MEN","PC_WKGPOP","A","2005",74.3,"B"
"SWE","EMP","MEN","PC_WKGPOP","A","2006",75.475,
"SWE","EMP","MEN","PC_WKGPOP","A","2007",76.55,
"SWE","EMP","MEN","PC_WKGPOP","A","2008",76.75,
"SWE","EMP","MEN","PC_WKGPOP","A","2009",74.175,
"SWE","EMP","MEN","PC_WKGPOP","A","2010",74.55,
"SWE","EMP","MEN","PC_WKGPOP","A","2011",75.775,
"SWE","EMP","MEN","PC_WKGPOP","A","2012",75.625,
"SWE","EMP","MEN","PC_WKGPOP","A","2013",76.3,
"SWE","EMP","MEN","PC_WKGPOP","A","2014",76.55,
"SWE","EMP","MEN","PC_WKGPOP","A","2015",77,
"SWE","EMP","MEN","PC_WKGPOP","A","2016",77.525,
"SWE","EMP","MEN","PC_WKGPOP","A","2017",78.25,
"SWE","EMP","MEN","PC_WKGPOP","A","2018",78.8,"B"
"SWE","EMP","MEN","PC_WKGPOP","A","2019",78.775,
"SWE","EMP","MEN","PC_WKGPOP","A","2020",77.35,
"SWE","EMP","TOT","PC_WKGPOP","A","2001",74.05,
"SWE","EMP","TOT","PC_WKGPOP","A","2002",73.625,
"SWE","EMP","TOT","PC_WKGPOP","A","2003",72.875,
"SWE","EMP","TOT","PC_WKGPOP","A","2004",72.05,"B"
"SWE","EMP","TOT","PC_WKGPOP","A","2005",72.3,"B"
"SWE","EMP","TOT","PC_WKGPOP","A","2006",73.125,
"SWE","EMP","TOT","PC_WKGPOP","A","2007",74.175,
"SWE","EMP","TOT","PC_WKGPOP","A","2008",74.325,
"SWE","EMP","TOT","PC_WKGPOP","A","2009",72.2,
"SWE","EMP","TOT","PC_WKGPOP","A","2010",72.15,
"SWE","EMP","TOT","PC_WKGPOP","A","2011",73.575,
"SWE","EMP","TOT","PC_WKGPOP","A","2012",73.775,
"SWE","EMP","TOT","PC_WKGPOP","A","2013",74.4,
"SWE","EMP","TOT","PC_WKGPOP","A","2014",74.85,
"SWE","EMP","TOT","PC_WKGPOP","A","2015",75.525,
"SWE","EMP","TOT","PC_WKGPOP","A","2016",76.2,
"SWE","EMP","TOT","PC_WKGPOP","A","2017",76.85,
"SWE","EMP","TOT","PC_WKGPOP","A","2018",77.375,"B"
"SWE","EMP","TOT","PC_WKGPOP","A","2019",77.125,
"SWE","EMP","TOT","PC_WKGPOP","A","2020",75.5,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2001",72.275,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2002",72.225,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2003",71.45,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2004",70.5,"B"
"SWE","EMP","WOMEN","PC_WKGPOP","A","2005",70.225,"B"
"SWE","EMP","WOMEN","PC_WKGPOP","A","2006",70.7,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2007",71.75,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2008",71.85,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2009",70.2,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2010",69.65,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2011",71.275,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2012",71.825,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2013",72.475,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2014",73.125,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2015",73.975,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2016",74.825,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2017",75.4,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2018",75.9,"B"
"SWE","EMP","WOMEN","PC_WKGPOP","A","2019",75.425,
"SWE","EMP","WOMEN","PC_WKGPOP","A","2020",73.5,
"CHE","EMP","MEN","THND_PER","A","2005",2172,
"CHE","EMP","MEN","THND_PER","A","2006",2213.9,
"CHE","EMP","MEN","THND_PER","A","2007",2259.2,
"CHE","EMP","MEN","THND_PER","A","2008",2289.2,
"CHE","EMP","MEN","THND_PER","A","2009",2304.4,"B"
"CHE","EMP","MEN","THND_PER","A","2010",2289,
"CHE","EMP","MEN","THND_PER","A","2011",2334.7,
"CHE","EMP","MEN","THND_PER","A","2012",2354.925,
"CHE","EMP","MEN","THND_PER","A","2013",2368.6,
"CHE","EMP","MEN","THND_PER","A","2014",2397.525,
"CHE","EMP","MEN","THND_PER","A","2015",2430.325,
"CHE","EMP","MEN","THND_PER","A","2016",2460.725,
"CHE","EMP","MEN","THND_PER","A","2017",2486.775,
"CHE","EMP","MEN","THND_PER","A","2018",2502.05,
"CHE","EMP","MEN","THND_PER","A","2019",2507.1,
"CHE","EMP","MEN","THND_PER","A","2020",2504.425,
"CHE","EMP","TOT","THND_PER","A","1998",3833,
"CHE","EMP","TOT","THND_PER","A","1999",3862,
"CHE","EMP","TOT","THND_PER","A","2000",3878.8,
"CHE","EMP","TOT","THND_PER","A","2001",3938.2,
"CHE","EMP","TOT","THND_PER","A","2002",3964.9,
"CHE","EMP","TOT","THND_PER","A","2003",3963,
"CHE","EMP","TOT","THND_PER","A","2004",3959.2,
"CHE","EMP","TOT","THND_PER","A","2005",3974.5,
"CHE","EMP","TOT","THND_PER","A","2006",4051.4,
"CHE","EMP","TOT","THND_PER","A","2007",4122,
"CHE","EMP","TOT","THND_PER","A","2008",4228.8,
"CHE","EMP","TOT","THND_PER","A","2009",4268,"B"
"CHE","EMP","TOT","THND_PER","A","2010",4207.6,
"CHE","EMP","TOT","THND_PER","A","2011",4298.05,
"CHE","EMP","TOT","THND_PER","A","2012",4351.4,
"CHE","EMP","TOT","THND_PER","A","2013",4392.95,
"CHE","EMP","TOT","THND_PER","A","2014",4469,
"CHE","EMP","TOT","THND_PER","A","2015",4538.4,
"CHE","EMP","TOT","THND_PER","A","2016",4604.4,
"CHE","EMP","TOT","THND_PER","A","2017",4636.725,
"CHE","EMP","TOT","THND_PER","A","2018",4675.325,
"CHE","EMP","TOT","THND_PER","A","2019",4705.775,
"CHE","EMP","TOT","THND_PER","A","2020",4696.1,
"CHE","EMP","WOMEN","THND_PER","A","2005",1802.4,
"CHE","EMP","WOMEN","THND_PER","A","2006",1837.5,
"CHE","EMP","WOMEN","THND_PER","A","2007",1862.8,
"CHE","EMP","WOMEN","THND_PER","A","2008",1939.6,
"CHE","EMP","WOMEN","THND_PER","A","2009",1963.6,"B"
"CHE","EMP","WOMEN","THND_PER","A","2010",1918.6,
"CHE","EMP","WOMEN","THND_PER","A","2011",1963.35,
"CHE","EMP","WOMEN","THND_PER","A","2012",1996.475,
"CHE","EMP","WOMEN","THND_PER","A","2013",2024.35,
"CHE","EMP","WOMEN","THND_PER","A","2014",2071.5,
"CHE","EMP","WOMEN","THND_PER","A","2015",2108.05,
"CHE","EMP","WOMEN","THND_PER","A","2016",2143.7,
"CHE","EMP","WOMEN","THND_PER","A","2017",2149.95,
"CHE","EMP","WOMEN","THND_PER","A","2018",2173.225,
"CHE","EMP","WOMEN","THND_PER","A","2019",2198.675,
"CHE","EMP","WOMEN","THND_PER","A","2020",2191.675,
"CHE","EMP","MEN","PC_WKGPOP","A","2005",83.9,
"CHE","EMP","MEN","PC_WKGPOP","A","2006",84.7,
"CHE","EMP","MEN","PC_WKGPOP","A","2007",85.6,
"CHE","EMP","MEN","PC_WKGPOP","A","2008",85.4,
"CHE","EMP","MEN","PC_WKGPOP","A","2009",84.4,"B"
"CHE","EMP","MEN","PC_WKGPOP","A","2010",83.225,
"CHE","EMP","MEN","PC_WKGPOP","A","2011",84.05,
"CHE","EMP","MEN","PC_WKGPOP","A","2012",83.9,
"CHE","EMP","MEN","PC_WKGPOP","A","2013",83.45,
"CHE","EMP","MEN","PC_WKGPOP","A","2014",83.35,
"CHE","EMP","MEN","PC_WKGPOP","A","2015",83.575,
"CHE","EMP","MEN","PC_WKGPOP","A","2016",83.7,
"CHE","EMP","MEN","PC_WKGPOP","A","2017",84.275,
"CHE","EMP","MEN","PC_WKGPOP","A","2018",84.45,
"CHE","EMP","MEN","PC_WKGPOP","A","2019",84.525,
"CHE","EMP","MEN","PC_WKGPOP","A","2020",83.875,
"CHE","EMP","TOT","PC_WKGPOP","A","2005",77.2,
"CHE","EMP","TOT","PC_WKGPOP","A","2006",77.9,
"CHE","EMP","TOT","PC_WKGPOP","A","2007",78.6,
"CHE","EMP","TOT","PC_WKGPOP","A","2008",79.5,
"CHE","EMP","TOT","PC_WKGPOP","A","2009",79,"B"
"CHE","EMP","TOT","PC_WKGPOP","A","2010",77.325,
"CHE","EMP","TOT","PC_WKGPOP","A","2011",78.35,
"CHE","EMP","TOT","PC_WKGPOP","A","2012",78.475,
"CHE","EMP","TOT","PC_WKGPOP","A","2013",78.4,
"CHE","EMP","TOT","PC_WKGPOP","A","2014",78.75,
"CHE","EMP","TOT","PC_WKGPOP","A","2015",79.2,
"CHE","EMP","TOT","PC_WKGPOP","A","2016",79.6,
"CHE","EMP","TOT","PC_WKGPOP","A","2017",79.8,
"CHE","EMP","TOT","PC_WKGPOP","A","2018",80.1,
"CHE","EMP","TOT","PC_WKGPOP","A","2019",80.475,
"CHE","EMP","TOT","PC_WKGPOP","A","2020",79.925,
"CHE","EMP","WOMEN","PC_WKGPOP","A","2005",70.4,
