Time,Time Code,Country Name,Country Code,"Adjusted net attendance rate, one year before the official primary entry age, both sexes (%) [UIS.NARA.AGM1]","Adjusted net attendance rate, one year before the official primary entry age, female (%) [UIS.NARA.AGM1.F]","Adjusted net attendance rate, one year before the official primary entry age, male (%) [UIS.NARA.AGM1.M]","Adjusted net attendance rate, one year before the official primary entry age, rural, both sexes (%) [UIS.NARA.AGM1.RUR]","Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%) [UIS.NARA.AGM1.URB]",Capital expenditure as % of total expenditure in lower secondary public institutions (%) [UIS.XSPENDP.2.FDPUB.FNCAP],Capital expenditure as % of total expenditure in post-secondary non-tertiary public institutions (%) [UIS.XSPENDP.4.FDPUB.FNCAP],Capital expenditure as % of total expenditure in pre-primary public institutions (%) [UIS.XSPENDP.0.FDPUB.FNCAP],Capital expenditure as % of total expenditure in primary public institutions (%) [UIS.XSPENDP.1.FDPUB.FNCAP],Capital expenditure as % of total expenditure in public institutions (%) [UIS.XSPENDP.FDPUB.FNCAP],Capital expenditure as % of total expenditure in secondary public institutions (%) [UIS.XSPENDP.23.FDPUB.FNCAP],Capital expenditure as % of total expenditure in tertiary public institutions (%) [UIS.XSPENDP.56.FDPUB.FNCAP],Capital expenditure as % of total expenditure in upper-secondary public institutions (%) [UIS.XSPENDP.3.FDPUB.FNCAP],"Completion rate, lower secondary education, both sexes (%) [UIS.CR.2]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Completion rate, upper secondary education, fourth quintile, both sexes (%) [UIS.CR.3.Q4]"
2017,YR2017,Sri Lanka,LKA,..,..,..,..,..,19.08394,34.30017,..,14.29282,19.99751,19.30646,34.67858,19.56463,..,..,..
2017,YR2017,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,St. Lucia,LCA,..,..,..,..,..,..,..,..,24.98618,..,..,..,..,..,..,..
2017,YR2017,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,St. Vincent and the Grenadines,VCT,..,..,..,..,..,4.72618,..,..,1.42182,..,4.72618,..,..,..,..,..
2017,YR2017,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Sweden,SWE,..,..,..,..,..,4.0901,5.28511,4.09954,4.07939,4.18517,4.81181,3.70452,5.43537,..,..,..
2017,YR2017,Switzerland,CHE,..,..,..,..,..,9.27225,..,15.10992,12.05841,..,..,..,..,..,..,..
2017,YR2017,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Tajikistan,TJK,49.77478,52.35035,47.46921,47.54059,56.55953,..,..,..,..,..,..,..,..,95.35863,98.86272,72.80286
2017,YR2017,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Togo,TGO,71.82643,70.31462,73.41044,63.56499,88.25659,..,..,..,..,..,..,0.41132,..,47.48649,79.82733,26.3551
2017,YR2017,Tokelau,TKL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Tuvalu,TUV,..,..,..,..,..,12.23844,..,12.79179,19.48877,..,8.03997,..,1.88526,..,..,..
2017,YR2017,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Ukraine,UKR,..,..,..,..,..,9.20922,1.87069,7.39552,9.20922,7.70479,9.20922,5.96878,9.20922,..,..,..
2017,YR2017,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,United Kingdom,GBR,..,..,..,..,..,2.54929,..,2.24222,2.51816,2.50827,2.54929,..,2.54929,..,..,..
2017,YR2017,United States,USA,100,100,100,..,..,9.0116,10.3082,9.0116,9.0116,..,9.0116,9.70728,9.0116,98.86367,99.7026,..
2017,YR2017,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Uruguay,URY,99.01,98.78,99.25,99.03,99.01,2.70329,..,2.65491,3.03817,3.18485,1.72742,5.85686,0.70108,72.44,98.01,52.19
2017,YR2017,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,1.19362,..,..,..,..,..,..
2017,YR2017,"Venezuela, RB",VEN,..,..,..,..,..,4.3152,..,4.2958,4.60544,..,4.28575,..,4.23187,..,..,..
2017,YR2017,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,2.22613,..,..,..,..,..,..
2017,YR2017,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Zambia,ZMB,..,..,..,..,..,55.03428,..,12.71214,1.35928,..,22.65862,..,12.03694,..,..,..
2017,YR2017,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Albania,ALB,..,..,..,..,..,3.93685,..,..,0.84823,6.11563,14.6374,10.14697,43.85419,..,..,..
2018,YR2018,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Andorra,AND,..,..,..,..,..,0.74311,..,0.76862,0.84594,0.54062,0.75144,0.79982,0.76721,..,..,..
2018,YR2018,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,46.9323,..,..,..,..
2018,YR2018,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Argentina,ARG,..,..,..,..,95.99,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Azerbaijan,AZE,..,..,..,..,..,..,12.19512,4.18977,..,1.34344,..,3.6091,..,..,..,..
2018,YR2018,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Benin,BEN,48.08387,47.0192,49.06373,38.49308,64.79097,..,..,..,..,..,..,..,..,18.57976,47.57439,5.61353
2018,YR2018,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,4.06693,..,..,..,..
2018,YR2018,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Bolivia,BOL,82.1,80.33,83.9,77.31,84.35,..,..,..,..,..,..,..,..,91.95,97.32,82.47
2018,YR2018,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Brazil,BRA,95.46,95.93,94.98,94.84,95.58,..,..,..,..,..,..,..,..,85.69,95.16,82.18
2018,YR2018,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Colombia,COL,88.6,88.9,88.32,82.92,90.74,4.59839,..,4.29096,4.58981,12.63992,4.44577,42.67499,3.8067,76.62,93,83.85
2018,YR2018,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Costa Rica,CRI,94.77,95.64,93.88,91.56,96.16,0.29431,..,2.47668,1.76847,2.604,0.29431,..,0.29431,73.47,96.31,69.11
2018,YR2018,Cote d'Ivoire,CIV,..,..,..,..,..,6.37822,..,1.23274,1.02652,5.38468,9.59789,17.92409,15.87554,..,..,..
2018,YR2018,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Dominican Republic,DOM,98.87,99.59,98.06,100,98.63,9.74394,..,7.16673,7.6664,..,9.72111,..,9.68966,86.31,94.05,67.03
2018,YR2018,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Ecuador,ECU,88.34,89.56,86.88,84.35,90.3,0.05017,..,0.05017,0.05017,..,0.05017,..,0.05017,91.46,98.64,80.43
2018,YR2018,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,El Salvador,SLV,90.93,90.76,91.11,86.28,94.15,6.15989,..,3.03629,4.84679,6.69633,11.75597,0.89162,21.43413,75.07,89.71,73.7
2018,YR2018,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Gambia, The",GMB,74.7345,74.89249,74.56445,67.23886,79.03266,..,..,..,..,..,..,..,..,45.78795,65.52499,29.45359
2018,YR2018,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Ghana,GHA,88.23456,90.12732,86.33684,83.35074,94.3634,..,..,..,..,..,..,..,..,47.38561,70.9572,39.26207
2018,YR2018,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Global Partnership for Education,FTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Guatemala,GTM,..,..,..,..,..,17.03541,..,5.08281,5.05455,7.61214,14.32545,12.16316,7.49616,..,..,..
2018,YR2018,Guinea,GIN,52.76949,51.0639,54.46102,43.07039,77.97627,4.43494,..,13.61695,5.9029,12.36625,10.50798,27.3833,17.34177,26.3048,45.13703,11.31394
2018,YR2018,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Honduras,HND,76.4,73.72,78.77,76.78,76.03,..,..,..,..,..,..,8.03414,..,53.35,86.91,44.5
2018,YR2018,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Iran, Islamic Rep.",IRN,..,..,..,..,..,1.53649,3.97607,1.41932,3.10504,4.87754,2.3643,11.32841,3.322,..,..,..
2018,YR2018,Iraq,IRQ,32.00771,31.88543,32.12628,21.39881,36.79638,..,..,..,..,..,..,..,..,46.42936,75.67041,44.01682
2018,YR2018,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Jamaica,JAM,..,..,..,..,..,2.25026,1.87482,8.27737,1.22867,1.95616,2.28471,1.91449,2.33715,..,..,..
2018,YR2018,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Jordan,JOR,56.07121,56.38181,55.79164,54.16495,56.3068,7.24441,..,36.88672,6.91608,10.39617,7.47047,72.83394,7.86345,87.0625,96.59753,68.22416
2018,YR2018,Kazakhstan,KAZ,..,..,..,..,..,5.3931,..,..,1.68025,4.54897,..,2.461,..,..,..,..
2018,YR2018,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Lending category not classified,LNX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Lesotho,LSO,84.85491,87.54538,81.82919,82.98812,88.75169,..,0.04996,45.87036,3.48388,3.47124,3.59994,0,..,44.32893,79.89167,45.52337
2018,YR2018,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,18.767,..,19.82166,..,..,..,..
2018,YR2018,Madagascar,MDG,59.3586,60.41525,58.30058,55.61048,75.86439,..,..,..,..,..,..,..,..,26.50079,55.9057,13.46949
2018,YR2018,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Malaysia,MYS,..,..,..,..,..,..,..,0.03795,0.60342,6.63906,7.14187,16.46831,..,..,..,..
2018,YR2018,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mali,MLI,43.72371,42.59455,44.8112,35.36061,76.63847,..,..,..,..,..,..,..,..,27.45024,47.16715,9.1166
2018,YR2018,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mayotte,MYT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mexico,MEX,97.27,97.39,97.15,95.62,97.95,..,..,..,..,..,..,..,..,88.56,97.88,65.97
2018,YR2018,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Moldova,MDA,..,..,..,..,..,11.83658,10.27144,11.99306,11.61017,11.64746,12.5042,7.60881,14.22044,..,..,..
2018,YR2018,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mongolia,MNG,84.26029,88.34544,80.1949,75.1809,88.39112,..,..,..,..,..,..,..,..,94.86521,98.59095,92.07053
2018,YR2018,Montenegro,MNE,66.96779,62.7682,71.28225,56.20801,71.74023,..,..,..,..,..,..,..,..,94.67402,96.5287,99.07547
2018,YR2018,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Netherlands Antilles,ANT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Nigeria,NGA,60.92255,60.99837,60.84948,48.68975,79.161,..,..,..,..,..,..,..,..,62.45675,70.79633,73.04996
2018,YR2018,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Oman,OMN,..,..,..,..,..,3.07559,..,3.07559,3.07559,..,3.07559,..,3.07559,..,..,..
2018,YR2018,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Pakistan,PAK,60.84838,60.75793,60.94318,51.82205,76.91885,..,..,..,..,..,..,..,..,49.54959,59.6609,28.59916
2018,YR2018,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2018,YR2018,Panama,PAN,82.43,85.34,80.35,77.96,85.29,..,..,..,..,..,..,..,..,85.08,96.06,77.78
